customer_id,credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,since_release
15749528,652,58,6,0.0,2,0,1,170025.43,0,1
15578783,620,35,0,76989.97,1,1,1,17242.79,0,1
15580719,697,23,10,0.0,2,1,0,79734.23,0,1
15656293,532,35,3,0.0,2,1,0,92712.97,0,1
15691875,850,39,5,114491.82,3,1,0,99689.48,0,0
15596870,615,54,3,144768.94,1,0,0,171933.932,1,1
15780770,445,64,7,145056.59,1,1,0,175893.53,0,0
15751491,443,50,3,117206.3,1,1,0,42840.18,1,0
15706200,637,41,2,138014.4,3,1,0,140298.24,0,0
15808674,616,76,6,128352.59,3,1,1,144000.59,1,1
15641411,756,23,1,112568.31,1,1,1,113408.11,0,0
15764661,644,33,8,0.0,1,1,0,96420.58,0,1
15689492,850,41,1,176958.46,2,0,1,125806.3,0,1
15602405,703,38,6,99167.54,1,1,0,65720.92,0,1
15610271,684,42,3,103210.27,1,1,0,142462.9154,0,0
15791780,706,48,9,104478.12,3,0,1,158248.71,0,1
15905670,580,61,8,125921.37,1,1,1,94677.83,0,1
15674844,777,35,3,0.0,2,1,1,17257.72,0,1
15729582,676,48,3,80697.44,1,0,0,101397.86,0,0
15742971,708,44,9,161887.81,2,1,0,84870.23,0,1
15568046,809,24,7,109558.36,1,1,0,183515.13,0,0
15694890,588,61,1,124271.26,1,1,0,75969.19,0,0
15736963,623,43,1,0.0,2,1,1,146379.3,0,1
15646490,537,42,1,190569.23,1,0,1,127154.8,0,0
15607314,536,53,2,143923.96,1,1,0,2019.78,1,1
15068878,769,48,2,96542.16,2,0,1,197885.72,0,0
15669606,690,33,5,0.0,2,1,0,100184.228,0,0
15737832,771,45,0,139825.56,1,0,0,170984.97,1,0
15681990,775,24,6,111769.14,2,1,0,55859.27,0,0
15758050,622,37,9,0.0,2,0,0,4459.5,0,0
15787848,478,30,9,113672.18,2,0,0,102135.92,0,1
15713594,543,32,7,147256.86,1,1,0,112771.95,0,1
15588186,520,45,7,107023.03,1,1,0,32903.93,0,1
15132663,669,37,1,125529.55,1,1,1,162260.93,0,1
15699467,631,41,0,0.0,1,0,0,87959.83,0,0
15680706,537,48,4,98245.75004,1,0,0,166476.95,1,0
15645717,842,62,2,0.0,2,0,1,25438.87,0,0
15748597,844,56,5,99529.7,1,0,1,157230.06,0,0
15773709,383,35,4,0.0,2,0,1,197305.91,0,1
15629787,324,27,10,107303.72,2,0,0,44435.76,0,1
15661007,660,33,0,72783.42,1,0,0,181051.99,0,0
15686812,692,44,8,0.0,1,0,1,154162.2048,0,0
15754113,588,35,0,0.0,2,1,1,155485.24,0,0
15749489,533,61,10,21860.03371,1,0,0,43852.05,0,0
15574352,850,43,4,161256.53,1,1,1,140071.57,0,1
15701281,511,27,8,0.0,2,1,1,49089.36,0,0
15811985,530,44,6,0.0,2,0,0,55893.37,0,1
15713505,554,31,1,0.0,2,0,1,192660.55,0,0
15685653,585,40,3,162261.01,2,0,0,137028.51,0,1
15758831,754,39,3,74896.33,1,0,0,34430.16,0,0
15618774,474,54,3,109440.2516,1,0,0,108409.17,1,0
15764448,837,35,0,144037.6,1,1,0,145325.32,0,1
15611024,567,23,9,93522.2,1,0,0,135237.8159,0,1
15738220,800,38,1,0.0,2,1,0,51553.43,0,1
15805764,646,18,10,0.0,2,0,1,52795.15,0,0
15580487,627,38,8,106922.92,2,0,1,176949.3741,0,0
15675787,505,26,8,112972.57,1,0,0,145011.62,0,0
15583580,566,35,1,123042.0,1,1,0,66245.44,1,1
15780654,619,33,3,100488.92,2,0,1,36446.74,0,1
15695034,757,44,6,123322.15,1,0,0,137136.29,0,1
15805671,441,32,1,0.0,1,0,1,117323.31,0,1
15790658,621,42,8,68683.68,1,1,1,74157.71,0,1
15578648,543,49,6,59532.18,1,0,0,104253.56,0,0
15501468,658,43,7,140260.36,2,1,0,2748.72,0,1
15721740,529,50,7,162212.4875,4,1,1,195937.16,0,0
15641822,648,19,1,0.0,2,0,1,22101.86,0,0
15765650,501,40,5,114655.58,1,0,0,126535.92,0,0
15788556,683,42,4,148283.94,1,1,1,44692.63,1,0
15576550,619,38,1,0.0,1,1,0,112442.63,1,0
15622230,705,35,3,0.0,2,0,1,66331.01,0,0
15653937,638,53,1,123916.67,1,1,0,16657.68,1,0
15743538,710,31,1,0.0,1,1,0,20081.3,0,1
15591740,590,54,4,0.0,2,1,1,93820.49,1,0
15650086,725,43,2,165896.0,2,1,0,71158.07155,0,0
15718773,638,32,0,0.0,2,0,0,160129.99,0,0
15951420,791,36,6,1011.80181,1,1,1,189969.91,0,1
15810561,702,40,1,103549.24,1,0,0,9712.52,1,1
15774536,607,32,6,0.0,2,0,0,196062.01,0,1
15618661,535,30,6,103804.97,1,1,1,125710.53,0,0
15605020,651,45,2,165901.59,2,1,0,23054.51,1,0
15762134,506,59,8,119152.1,2,1,1,170679.74,0,0
15714720,511,57,8,122950.31,1,1,1,181258.76,0,1
15060672,757,75,1,0.0,1,0,1,22835.13,1,1
15655410,507,49,1,133384.66,1,1,0,102397.22,1,0
15649129,757,32,9,0.0,2,1,0,115950.96,0,1
15702380,663,64,6,0.0,2,0,1,15876.52,0,0
15759067,537,37,4,158411.95,1,0,1,117690.58,1,1
15683027,570,29,4,122028.65,2,1,1,173792.77,0,1
15597487,850,35,5,0.0,1,1,1,80992.8,0,1
15755522,661,64,5,128751.65,2,1,0,189398.18,1,0
15620111,659,54,8,133436.52,1,1,0,56787.8,0,0
15623053,454,40,2,144133.8492,1,1,0,148309.98,0,1
15595592,708,59,2,0.0,1,1,0,179673.11,1,1
15740072,720,37,2,183357.3676,3,1,1,138470.21,0,1
15778005,785,39,1,130147.98,1,1,0,163798.41,1,0
15583278,743,36,8,92716.96,1,1,0,33693.78,0,1
15601263,493,48,7,0.0,2,1,0,48545.1,0,0
15709222,557,34,3,0.0,1,0,1,123427.98,0,1
15713949,850,40,6,76914.21,1,1,0,174183.44,0,1
15695767,799,32,3,106045.92,2,1,1,17938.0,0,0
15756071,756,34,1,103133.26,1,1,1,90059.04,0,1
15696564,752,38,0,145974.79,2,1,1,137694.23,0,0
15657637,696,36,3,0.0,3,1,0,65039.9,0,1
15755863,630,49,1,117758.9333,2,0,1,162858.29,0,0
15719858,659,38,9,0.0,2,0,1,35701.06,0,1
15688876,685,39,9,0.0,2,1,1,18826.06,0,0
15698528,952,20,3,0.0,1,1,1,130086.47,1,0
15770345,559,31,1,125567.4173,2,0,1,143360.56,0,1
15412871,615,19,5,0.0,2,1,0,159920.92,0,0
15716619,580,36,3,74974.89,1,1,1,12099.67,0,1
15788367,487,44,6,61691.45,2,1,1,53087.98,0,0
15709451,646,35,1,121952.75,2,1,1,142839.82,0,1
15640421,811,35,7,0.0,1,1,1,182970.5893,0,0
15580068,464,35,1,0.0,2,1,1,105618.14,0,1
15677123,767,37,7,0.0,3,1,1,24734.25,0,0
15619801,548,33,1,80107.83,2,0,1,82245.67,0,0
15582246,737,45,2,0.0,2,0,1,177695.67,0,1
15726117,613,40,1,147856.82,3,0,0,107961.11,1,0
15680046,711,36,8,0.0,2,1,0,55207.41,0,1
15804131,850,53,7,65407.16,2,0,0,182633.63,1,1
15722611,752,53,8,114233.18,2,1,1,51587.04,0,0
15729224,710,37,5,0.0,2,1,0,115403.31,0,1
15811588,664,68,7,187602.18,1,1,0,186392.99,1,0
15702138,510,23,3,156834.34,1,0,0,44374.44,0,1
15749799,577,34,2,0.0,2,1,1,84033.35,0,1
15752885,529,42,1,157498.9,1,1,0,82276.62,0,1
15674932,757,44,9,0.0,2,1,0,177528.92,0,1
15743828,691,41,2,0.0,1,1,1,56850.92,1,0
15642022,621,34,8,0.0,1,0,0,47972.65,0,1
15746461,709,35,2,0.0,3,1,0,104982.39,0,1
15809991,756,19,4,130274.22,1,1,1,133535.29,0,1
15787322,788,41,6,0.0,1,1,1,25571.37,0,0
15972668,705,39,5,149379.66,2,1,0,191159.694,0,0
15691387,483,29,9,0.0,1,1,0,81634.45,0,1
15765457,719,35,1,100829.94,1,1,1,165008.97,0,0
15666173,793,32,1,96408.98,1,1,1,138191.81,0,1
15088615,593,41,6,0.0,2,1,1,99136.49,0,1
15656683,551,43,1,0.0,1,0,0,63584.55,1,1
15679810,690,39,6,0.0,2,1,0,160532.88,0,1
15606310,823,71,5,149105.08,1,0,1,162683.06,0,1
15756871,512,51,3,0.0,1,1,0,134878.19,0,1
15610002,400,41,5,74858.93442,2,1,1,134626.3,0,1
15806936,450,54,2,0.0,2,1,0,175480.93,0,1
15745452,651,41,1,90218.11,1,0,0,174337.68,0,1
15617252,697,33,1,87347.7,1,1,0,172524.51,0,0
15753248,611,28,2,0.0,2,0,0,25395.83,0,1
15610755,643,33,0,137811.75,1,1,0,184856.89,0,1
15662238,822,37,3,105563.0,1,1,0,182624.93,0,0
15799186,632,38,4,0.0,4,0,0,192505.62,0,0
15686941,798,26,7,0.0,2,1,0,112507.63,0,0
15601172,672,31,6,91125.75,1,0,0,177295.92,0,0
15723858,517,39,3,0.0,2,0,0,12465.51,0,1
15615896,621,39,8,0.0,2,0,0,36122.96,0,1
15737647,911,77,6,135120.56,1,1,0,37836.64,0,1
15582841,600,29,8,0.0,2,0,1,34747.43,0,0
15760090,640,28,7,0.0,2,1,0,131097.9,0,1
15452244,752,36,1,86837.95,1,0,1,105280.55,0,0
15683157,613,26,2,78387.71779,1,0,1,149653.81,0,1
15694209,484,32,3,0.0,2,1,1,139390.99,0,1
15655875,511,33,3,0.0,2,1,0,132436.71,0,1
15805704,745,32,2,31116.66594,4,0,1,179705.13,1,0
15884914,786,32,6,114512.59,1,1,0,15796.66,0,0
15799357,727,70,5,136364.46,1,0,0,142754.71,0,0
15726153,622,31,5,106260.67,3,1,1,2578.43,0,0
15713346,794,70,10,146126.75,1,1,1,88992.05,0,0
15665053,636,52,4,111284.53,3,0,1,32936.44,1,0
15592379,741,42,9,121056.63,1,1,0,39122.58,0,0
15692599,687,34,5,128270.56,1,1,0,191092.62,0,0
15620758,660,30,5,0.0,2,1,0,129149.06,0,1
15637428,660,35,7,0.0,2,1,0,13218.6,0,0
15808389,617,79,7,0.0,1,1,1,160589.18,0,1
15807003,654,32,10,191775.65,2,1,0,179657.83,0,1
15702912,752,35,2,0.0,1,1,0,44335.54,1,1
15590623,561,34,4,85141.79,2,1,1,29217.37,0,1
15728078,609,26,10,126392.18,2,0,0,43651.49,0,0
15708256,803,28,3,0.0,2,1,0,159654.0,0,0
15582335,556,40,9,129860.37,1,0,0,17992.94,0,0
15649150,531,53,5,127642.44,3,1,0,141501.45,0,0
15691647,411,35,2,0.0,2,1,1,93825.78,0,1
15668270,587,44,5,125584.17,2,1,1,41852.24,1,0
15624820,683,56,5,50911.21,3,0,0,97629.31,1,0
15736254,654,76,2,91955.61,1,1,0,37065.66,0,0
15720814,670,36,2,84266.44,2,0,0,38614.69,0,1
15642997,655,36,2,147149.59,1,1,1,87816.86,0,0
15693200,752,36,7,0.0,2,1,0,184866.86,0,1
15624596,534,23,5,40161.02293,1,0,1,35954.72339,0,1
15807167,635,42,1,146766.72,2,0,1,164357.1,0,1
15660301,491,70,6,148745.92,2,1,0,17818.33,0,1
15593094,516,27,9,0.0,1,1,0,142680.64,1,0
15618239,338,48,0,0.0,1,1,0,85081.09,0,1
15574137,687,35,3,0.0,2,1,1,176450.19,0,0
15614740,684,41,6,135203.81,2,1,1,121967.88,0,0
15574071,706,23,2,93301.97,2,0,0,127187.04,0,1
15671148,490,33,5,96341.0,2,0,0,108313.34,0,0
15721921,796,44,6,165326.2,1,1,1,57205.55,0,0
15717995,849,27,8,0.0,4,0,0,157891.86,0,1
15632050,779,41,10,99786.2,1,1,0,86927.53,0,0
15647111,678,22,4,114440.24,1,1,1,107753.07,0,0
15759991,748,36,4,141573.55,1,1,0,82158.14,0,0
15790204,663,22,9,196838.3218,2,1,0,29135.89,0,1
15686780,645,55,1,133676.65,1,0,1,17095.49,0,1
15640491,464,33,10,147493.7,2,1,0,100447.53,0,0
15783225,737,54,9,0.0,1,0,0,83470.4,1,0
15734438,590,29,4,0.0,2,1,0,121846.81,0,1
15688760,522,37,3,95022.57,1,1,1,129107.59,0,1
15768124,549,34,3,90665.49019,1,1,0,54726.43,0,1
15661330,754,37,6,0.0,1,1,1,116141.72,0,0
15781272,669,50,4,149713.61,3,1,1,124872.42,1,1
15611147,648,43,1,107963.38,1,0,0,186438.86,0,0
15493334,763,40,3,0.0,4,1,0,134281.11,0,0
15645937,790,32,4,0.0,1,1,0,91044.47,0,1
15702337,581,37,7,0.0,2,1,1,74320.75,0,1
15764537,703,43,8,57537.82464,2,1,0,9704.66,0,1
15908715,571,33,9,102017.25,2,0,0,32672.71881,0,1
15585133,657,27,8,0.0,2,0,0,6468.24,0,1
15573971,737,44,7,0.0,2,0,0,57898.58,0,1
15579433,793,29,8,96674.55,2,0,0,192120.66,0,1
15777045,783,44,3,81811.71,2,1,0,164213.53,1,1
15611580,751,33,4,79281.61,1,1,0,117547.76,0,0
15614778,579,31,6,0.0,2,1,0,26149.25,0,0
15440336,655,36,10,122314.39,1,0,0,9181.66,0,1
15593280,614,43,8,140733.74,1,1,1,166588.76,0,1
15569274,678,49,2,116933.11,1,1,0,195053.58,1,0
15654408,743,41,5,165445.04,2,1,0,85787.31,0,1
15657468,714,53,5,123805.03,1,1,0,102428.51,0,0
15578993,620,70,0,107548.94,1,1,0,71175.94,0,1
15226127,437,49,9,111634.29,2,0,1,166440.32,0,1
15858216,691,41,8,109153.96,3,1,1,148848.76,1,0
15797113,552,34,4,0.0,2,1,0,140286.69,0,0
15676958,765,34,5,86055.17,3,1,1,104220.5,0,1
15739592,707,51,10,98438.23,1,0,0,70778.63,1,0
15656263,764,29,5,0.0,2,1,0,65868.28,0,0
15636872,415,32,5,144705.87,2,0,0,171482.56,0,1
15589435,784,31,7,0.0,2,1,1,143204.41,0,0
15734990,605,41,5,91612.91,1,1,1,28427.84,0,1
15723851,699,76,2,0.0,1,1,0,78387.32,0,0
15722122,544,40,7,0.0,1,0,1,161076.92,0,0
15696852,803,32,9,192122.84,1,1,1,54277.45,1,0
15634936,735,71,7,179904.0,1,1,1,137180.95,0,1
15575935,673,59,0,178058.06,2,0,1,21063.71,1,1
15634491,652,30,2,176166.56,2,1,1,152210.81,0,1
15628530,694,42,3,156864.2,3,0,0,88890.75,0,1
15678720,741,44,7,0.0,2,1,1,190534.76,0,0
15627999,590,30,3,0.0,2,1,0,83090.35,0,0
15571244,809,33,3,0.0,2,0,1,141426.78,0,1
15543684,523,34,9,161588.89,1,0,1,51358.66,0,0
15806256,540,48,2,10668.12329,1,1,0,88703.04,1,0
15787258,596,29,6,0.0,2,1,0,116696.77,0,0
15138937,597,36,9,0.0,2,1,1,7156.09,0,0
15691004,407,79,1,0.0,3,1,1,49161.12,1,1
15792228,748,60,6,152335.7,1,1,0,126743.33,1,0
15733447,562,51,1,124662.54,1,1,1,65390.46,1,0
15679062,734,47,10,91522.04,2,1,1,138835.91,0,1
15594409,710,45,6,0.0,2,0,1,36154.66,0,1
15613816,539,39,6,62052.28,1,0,1,59755.14,0,0
15681991,542,32,7,107871.72,1,1,0,125302.64,0,0
15351487,717,36,2,99472.76,2,1,0,94274.72,1,0
15625941,682,50,10,128039.01,1,1,1,102260.16,0,0
15615016,515,33,2,0.0,4,1,0,136028.97,0,0
15748414,526,33,8,114634.63,2,1,0,138194.4186,1,1
15751203,780,26,5,56738.47,2,1,1,100442.22,1,0
15662658,651,34,2,90355.12,2,0,0,193597.94,0,1
15067745,792,36,5,115725.24,2,0,0,1871.25,0,0
15790282,817,58,3,114327.59,2,1,1,42831.11,0,0
15762927,674,36,6,100762.64,1,0,0,182156.86,0,0
15803456,363,40,9,0.0,3,0,0,54939.88884,1,1
15771857,513,39,7,89039.9,2,1,1,146738.83,0,1
15700601,561,34,1,78829.53,1,1,1,12148.2,0,1
15569670,627,30,2,112372.96,1,1,1,118029.09,0,0
15772341,682,81,6,122029.15,1,1,1,50783.88,0,1
15661548,683,29,0,157829.12,1,0,0,129891.66,0,1
15787597,420,31,7,108377.75,3,1,1,9904.63,0,0
15806913,670,54,2,95507.12,1,1,1,53225.87857,0,1
15804862,505,43,6,127146.68,1,0,0,137565.87,0,1
15792986,580,24,1,133811.78,1,1,0,17185.95,1,0
15625632,577,36,3,121092.47,2,0,1,143783.46,0,0
15727703,773,34,0,126979.75,1,0,0,36823.28,0,1
15606273,616,37,5,144235.73,2,0,0,154957.66,0,1
15482148,763,38,0,152582.2,2,0,0,31892.82,0,1
15740700,640,43,9,172478.15,4,1,0,53637.45109,1,1
15784687,502,29,1,126477.42,1,0,0,179718.17,0,0
15615322,528,43,7,97473.87,2,0,0,159823.16,0,1
15722072,630,53,5,138053.67,1,0,1,114110.97,0,1
15646784,662,31,2,164003.05,2,1,1,60993.23,0,1
15644692,302,47,4,0.0,1,1,1,66408.01,1,0
15022064,753,62,6,0.0,2,1,1,136398.9,0,0
15716357,772,39,4,122486.11,2,1,1,140709.25,0,1
15786717,567,36,1,0.0,2,0,0,8555.73,0,0
15376748,501,45,6,53667.44,1,1,0,115022.94,0,0
15649793,658,20,7,0.0,2,0,0,187638.34,0,0
15731543,679,58,9,109327.65,1,1,1,3829.13,0,1
15684516,930,34,6,121151.05,1,0,0,119357.93,0,0
15677249,731,19,9,101043.63,1,1,1,192175.52,0,0
15581525,775,33,3,83501.66,2,1,0,128841.31,0,1
15628420,660,33,2,80462.24,1,0,0,150422.35,0,1
15600478,752,26,3,0.0,1,1,0,188187.05,0,0
15594502,655,37,6,109093.41,2,0,0,1775.52,0,1
15784361,543,46,5,140355.6,1,1,1,85086.78,0,0
15767626,811,42,10,134967.1429,2,1,1,3797.79,0,1
15632521,689,45,0,130170.82,2,1,0,150856.38,0,1
15665088,531,42,2,152292.5038,2,0,1,90537.47,0,0
15652084,515,25,0,109542.29,1,1,1,166370.81,0,0
15574761,466,41,3,33563.95,2,1,0,178994.13,1,1
15729515,782,36,1,148795.17,2,1,1,195681.43,0,0
15682070,611,64,9,0.0,2,1,1,27163.13709,0,1
15687230,621,40,8,174126.75,3,1,0,172490.78,1,0
15572158,569,41,3,0.0,4,0,0,181867.2001,0,1
15584477,655,35,1,106405.03,1,1,1,82900.25,0,0
15614893,689,50,2,0.0,1,1,1,82709.8,0,1
15665963,681,30,2,128393.29,1,1,1,180593.45,0,1
15612524,643,60,2,137388.8338,1,1,0,172363.41,0,1
15596962,617,24,4,137295.19,2,1,0,91195.12,0,0
15744942,638,55,2,159675.93,1,0,0,108987.25,1,1
15573278,743,39,6,0.0,2,0,0,44265.28,0,1
15317989,828,25,7,144351.86,1,1,0,116613.26,0,0
15795881,776,60,8,106365.29,4,1,1,148527.56,0,1
15758939,540,35,7,93027.33639,1,0,1,84239.46,0,0
15792250,955,45,4,122793.96,1,0,1,62002.04,0,0
15740406,628,38,10,78915.03223,1,1,0,46044.48,1,1
15768137,667,23,6,136100.69,2,0,0,169669.33,1,0
15569120,615,30,7,0.0,2,1,1,156346.84,0,0
15723721,543,30,4,140916.81,1,1,0,157711.18,0,1
15777122,553,31,4,0.0,2,1,1,89087.4,0,1
15742681,877,26,4,121365.39,1,1,1,8742.36,0,0
15582090,684,29,1,137006.4334,1,1,0,117038.96,0,1
15711254,452,35,7,0.0,2,1,0,24060.11406,0,1
15775067,606,47,3,24538.90253,2,0,1,137720.56,1,0
15602851,629,40,9,0.0,1,1,0,106.67,0,0
15802857,659,33,8,115409.6,1,0,1,14565.60185,0,1
15701175,493,33,8,90791.69,1,1,1,59659.53,0,0
15783019,794,62,9,123681.32,3,0,0,173586.63,1,1
15728912,554,44,6,92436.86,4,1,0,126033.9,0,1
15585580,796,52,9,167194.36,4,1,1,62808.93,1,1
15583480,807,36,3,0.0,2,0,1,40867.63126,0,0
15620341,500,44,9,160838.13,2,1,0,196261.64,0,1
15613886,722,43,1,0.0,1,1,0,44560.17,1,1
15792916,714,40,7,144470.77,1,1,1,3297.563522,0,1
15710408,584,74,3,0.0,2,0,0,4525.4,0,0
15598695,834,68,9,130169.27,2,0,1,93112.2,0,0
15649354,754,35,4,0.0,2,1,1,9658.41,0,1
15737556,590,43,7,81076.8,2,1,0,182627.25,1,0
15671610,740,36,7,0.0,1,1,0,13177.4,0,0
15625092,502,57,3,101465.31,1,1,0,43568.31,0,1
15741032,733,48,7,0.0,1,0,1,117830.57,0,1
15750014,782,37,0,113865.23,2,1,1,117396.25,0,0
15784761,554,46,7,87603.35,3,0,1,79617.02729,1,0
15768359,534,36,4,120037.96,4,1,0,36275.94,0,1
15805769,656,33,4,0.0,2,1,0,116706.0,0,1
15719508,575,49,7,121205.15,4,1,1,168080.53,0,0
15609011,480,47,8,75408.33,1,1,0,25887.89,1,1
15703106,575,40,5,0.0,2,1,1,122488.59,0,1
15626795,672,40,3,191826.2722,1,1,0,113171.61,1,0
15773731,758,35,5,0.0,2,0,0,100365.51,0,1
15756196,682,50,6,121818.84,2,0,1,124151.37,0,0
15687903,501,29,8,0.0,2,0,0,112664.24,0,0
15777599,746,22,6,141806.0,2,1,1,183494.87,0,0
15754577,556,51,8,61354.14,4,1,0,198810.65,1,0
15584113,823,53,4,34669.24462,1,0,1,131259.6,1,1
15669589,311,68,1,95039.12,1,0,1,116471.14,0,0
15632793,638,29,9,103417.74,1,1,1,15336.4,0,1
15711130,366,45,2,0.0,2,1,0,99593.28,0,1
15615254,555,40,10,43028.77,1,1,0,170514.21,0,1
15720583,745,44,0,119638.21,1,1,1,34265.08,1,0
15780432,728,37,3,122689.51,2,0,0,106977.53,0,0
15895060,626,44,10,0.0,2,0,0,164287.86,0,1
15807989,681,37,8,73179.34,2,1,1,25292.53,0,1
15809904,478,38,4,171913.87,1,1,0,51820.87,1,1
15651272,709,38,5,0.0,2,1,1,81452.29,0,1
15812832,562,33,8,92659.2,2,1,0,1354.25,0,1
15680517,769,34,7,137239.17,1,1,1,71379.92,1,1
15750569,684,46,3,102955.14,2,1,0,154137.33,0,0
15690743,536,61,7,65190.29,1,0,1,64308.49,1,0
15504776,672,29,2,96863.52,2,0,1,31613.35,0,1
15712121,657,34,5,154983.98,1,1,0,27738.01,0,1
15805429,699,47,3,106819.65,1,0,0,163570.25,0,1
15814923,606,38,7,128578.52,1,1,1,193878.51,0,1
15589230,665,63,2,126473.33,4,0,1,147545.65,0,0
15775490,660,38,5,110570.78,2,1,0,195906.59,0,0
15749727,651,50,7,0.0,2,0,1,178458.86,0,0
15619238,567,29,8,0.0,2,1,0,156125.72,0,1
15593468,568,33,3,117799.3979,2,1,1,11159.19,0,1
15718454,712,44,2,175282.9909,2,0,0,45738.94,0,0
15789498,562,30,3,111099.79,2,0,0,140650.19,0,1
15744691,755,29,3,0.0,3,1,0,4733.94,0,0
15708289,793,25,3,100913.57,1,0,0,10579.72,0,1
15790412,471,26,8,0.0,2,1,1,179655.87,0,0
15741416,707,42,4,16893.59,4,1,1,77502.56,0,1
15598894,784,45,10,122267.85,1,0,0,145759.93,0,1
15663294,703,32,1,125685.79,1,1,1,56246.72,0,0
15572728,704,64,8,127397.34,1,1,0,151335.24,0,1
15706729,662,38,0,105271.56,1,0,1,179833.45,0,0
15674433,360,28,2,115265.14,1,0,0,30805.75836,0,0
15641170,640,36,4,0.0,1,0,0,173016.46,0,1
15806284,739,33,1,53982.05735,2,1,1,58469.75,0,0
15690958,767,23,2,68319.57292,1,0,1,28038.28,0,0
15606386,753,63,3,111512.75,3,1,0,159576.75,1,0
15682322,714,37,4,148466.93,2,0,1,151280.96,0,1
15579915,707,29,4,0.0,2,1,0,139953.94,0,0
15681928,577,35,4,108155.49,1,1,0,159994.4464,0,1
15438822,498,42,1,0.0,2,1,0,56865.62,0,0
15227437,849,60,10,84622.13,4,0,1,198072.16,0,1
15592578,824,41,7,146997.64,2,0,0,137791.18,0,0
15671243,744,47,9,0.0,2,0,0,103787.28,0,0
15775709,832,27,10,98590.25,1,1,0,30912.89,0,0
15702631,567,26,2,0.0,2,1,1,78651.55,0,1
15602282,587,45,8,134980.74,1,1,1,123309.57,1,1
15717879,712,79,5,108078.56,1,1,1,174118.93,0,1
15740878,655,29,9,0.0,2,0,1,85736.26,0,0
15794468,641,42,6,0.0,2,0,0,121138.77,0,1
15773277,676,35,5,106836.67,2,1,0,84199.78,0,0
15572657,472,29,8,102490.27,1,0,1,181224.56,0,0
15800295,644,51,9,112746.54,2,0,0,63586.4829,0,1
15672397,598,38,3,125487.89,1,0,0,158111.71,0,0
15684921,792,25,8,142862.21,1,1,1,130639.01,0,1
15720676,700,37,7,0.0,2,1,0,17040.82,0,0
15731829,616,34,10,0.0,2,1,0,25662.27,0,0
15732672,696,35,6,79388.33,1,1,1,176806.6682,0,1
15692406,427,37,5,0.0,2,1,0,121485.1,0,0
15764405,731,29,10,0.0,2,1,1,107717.483,0,0
15757537,305,23,6,89344.21274,1,1,0,141137.53,0,1
15793307,724,41,4,142880.28,3,0,0,185541.2,1,1
15660679,653,38,9,149571.94,1,1,0,103132.5258,0,1
15666856,774,49,6,142767.39,1,1,1,8214.41,0,1
15687372,547,49,8,121537.71,2,1,0,46521.45,1,0
15667289,719,50,2,0.0,2,0,0,10772.13,0,1
15624641,740,43,9,0.0,1,1,0,199290.68,1,0
15734610,543,42,4,89838.71,3,1,0,85983.54,1,0
15631882,688,67,9,103399.87,1,0,0,129870.93,0,1
15642709,474,30,9,0.0,2,0,0,63158.22,0,1
15811026,505,43,5,136855.94,2,1,0,186226.6997,0,0
15596303,688,39,0,124984.5022,2,1,0,53222.15,1,0
15787255,650,79,2,140891.46,3,1,1,179834.45,1,1
15617166,610,37,0,0.0,1,1,0,114514.64,0,0
15313757,705,20,5,117033.9875,1,0,1,139162.15,0,1
15758692,669,29,8,146011.4,1,0,0,50249.16,0,0
15568238,650,20,8,0.0,2,1,1,113469.65,0,0
15730353,550,29,9,145294.08,3,0,0,147484.13,0,0
15731555,595,45,9,106000.12,1,0,0,191448.96,1,0
15582404,572,26,5,0.0,2,0,0,119381.41,0,0
15998986,481,58,2,0.0,2,1,1,33277.31,0,1
15632899,662,20,9,104508.77,2,0,0,73107.53,0,1
15808526,783,57,3,127539.3,1,1,1,96590.39,1,1
15694349,714,44,7,0.0,1,0,0,6923.11,0,1
15718465,412,51,3,96891.46,1,0,0,176403.33,1,1
15682995,600,20,1,78535.25,1,1,0,64349.6,0,1
15584776,847,37,9,112712.17,1,0,0,116097.26,0,0
15777772,650,55,9,119618.42,1,1,1,29861.13,0,0
15576156,710,28,6,0.0,1,1,0,48426.98,0,1
15646756,682,33,8,74963.5,1,1,1,32770.56,0,0
15742886,642,26,1,138023.79,2,0,1,2529.835022,0,0
15892872,976,28,4,0.0,1,1,1,136197.65,0,0
15616152,754,47,6,185513.67,1,1,0,27438.83,0,1
15721460,678,60,8,185648.56,2,0,0,192156.54,1,0
15727317,533,49,1,102286.6,3,1,0,69409.37,1,0
15649536,741,38,1,128015.83,2,1,0,58440.43,0,0
15754929,757,31,10,39539.39,2,0,0,192519.39,0,1
15572051,721,40,3,0.0,1,1,1,144874.67,0,0
15668142,700,37,3,77608.46,2,1,1,175373.46,0,1
15701176,663,26,5,141462.13,1,1,0,440.2,0,0
15708422,677,35,0,0.0,2,0,0,76637.38,0,0
15655632,655,27,2,131691.33,1,1,0,49480.66,0,1
15744606,375,29,8,144331.3301,1,0,0,167265.8315,0,0
15612140,721,46,7,80021.46507,1,0,1,67976.57,0,1
15656086,542,54,8,105770.14,1,0,1,140929.98,1,0
15655298,654,54,5,0.0,2,0,0,47139.06,0,0
15644796,821,38,8,0.0,2,0,1,74540.25194,1,0
15726250,508,29,3,166328.65,2,0,1,22614.19,0,0
15764432,588,42,2,164307.77,1,1,0,134139.7051,0,0
