userID,productID,returned,return_date
266,168,1,2025-09-06 00:00:00
135,119,1,2025-08-18 00:00:00
246,48,1,2025-06-21 00:00:00
121,189,1,2025-12-08 00:00:00
141,91,1,2025-11-13 00:00:00
294,87,1,2025-09-02 00:00:00
116,10,0,N/A
157,166,1,2025-12-30 00:00:00
207,9,0,N/A
112,9,0,N/A
290,196,0,N/A
297,176,0,N/A
156,93,0,N/A
221,183,1,2026-01-26 00:00:00
264,69,1,2026-01-11 00:00:00
221,58,0,N/A
244,41,0,N/A
106,54,0,N/A
153,6,1,2026-02-15 00:00:00
278,40,1,2025-09-13 00:00:00
166,199,1,2026-02-11 00:00:00
202,63,1,2025-06-08 00:00:00
202,55,1,2025-11-25 00:00:00
212,146,0,N/A
246,130,1,2025-06-14 00:00:00
198,132,0,N/A
267,101,0,N/A
234,86,1,2025-05-07 00:00:00
164,140,0,N/A
155,123,1,2026-03-05 00:00:00
132,128,1,2026-01-18 00:00:00
257,86,1,2025-11-10 00:00:00
222,64,1,2025-12-25 00:00:00
273,55,0,N/A
289,112,1,2026-01-17 00:00:00
160,71,1,2026-02-27 00:00:00
129,68,0,N/A
272,59,1,2025-08-16 00:00:00
252,186,0,N/A
290,82,1,2025-04-14 00:00:00
291,20,0,N/A
108,181,0,N/A
208,9,0,N/A
201,110,0,N/A
129,94,1,2025-11-19 00:00:00
183,180,1,2026-02-08 00:00:00
296,130,0,N/A
251,191,0,N/A
127,118,0,N/A
176,168,1,2025-04-02 00:00:00
164,121,1,2025-04-13 00:00:00
197,121,1,2026-01-12 00:00:00
112,69,0,N/A
151,28,1,2025-04-13 00:00:00
291,35,0,N/A
186,123,0,N/A
261,19,0,N/A
225,58,0,N/A
245,119,1,2025-09-11 00:00:00
105,113,0,N/A
158,181,0,N/A
216,165,0,N/A
151,149,1,2025-12-08 00:00:00
185,69,0,N/A
195,17,1,2025-11-03 00:00:00
260,94,0,N/A
140,20,1,2025-11-01 00:00:00
286,95,0,N/A
285,7,0,N/A
257,126,0,N/A
102,70,0,N/A
286,171,0,N/A
111,44,0,N/A
244,138,0,N/A
269,92,1,2025-04-03 00:00:00
271,117,0,N/A
126,126,1,2025-11-27 00:00:00
170,132,1,2025-09-01 00:00:00
140,61,1,2026-01-19 00:00:00
153,170,0,N/A
256,105,1,2026-02-27 00:00:00
121,84,0,N/A
188,95,0,N/A
137,143,1,2025-05-16 00:00:00
290,185,0,N/A
102,168,0,N/A
125,99,1,2026-02-05 00:00:00
136,77,0,N/A
261,59,1,2025-07-19 00:00:00
249,3,0,N/A
109,12,1,2026-02-07 00:00:00
155,44,1,2025-08-02 00:00:00
249,131,0,N/A
299,51,1,2025-12-14 00:00:00
260,176,1,2026-01-15 00:00:00
151,69,1,2025-08-07 00:00:00
221,31,1,2025-08-20 00:00:00
253,38,0,N/A
209,86,0,N/A
215,137,1,2025-08-11 00:00:00
243,163,0,N/A
274,103,0,N/A
176,49,1,2025-07-08 00:00:00
170,162,1,2025-04-08 00:00:00
281,80,0,N/A
236,30,0,N/A
103,147,0,N/A
257,73,1,2025-03-28 00:00:00
278,22,0,N/A
287,20,1,2025-03-20 00:00:00
272,184,1,2025-07-29 00:00:00
247,133,0,N/A
181,42,0,N/A
152,32,0,N/A
144,17,1,2025-07-28 00:00:00
245,177,0,N/A
166,100,0,N/A
255,149,0,N/A
241,43,0,N/A
279,28,1,2025-09-21 00:00:00
142,39,1,2026-02-18 00:00:00
212,193,0,N/A
118,143,0,N/A
257,159,0,N/A
137,57,0,N/A
140,137,1,2025-03-30 00:00:00
194,120,1,2025-06-13 00:00:00
195,107,0,N/A
252,11,0,N/A
142,53,0,N/A
167,109,1,2026-01-20 00:00:00
228,9,1,2025-06-27 00:00:00
273,68,1,2025-05-11 00:00:00
206,109,0,N/A
300,60,1,2026-03-18 00:00:00
227,42,0,N/A
120,19,0,N/A
211,21,1,2026-01-09 00:00:00
294,70,1,2025-12-18 00:00:00
211,158,0,N/A
232,199,0,N/A
123,63,0,N/A
227,12,0,N/A
134,108,0,N/A
207,41,0,N/A
128,171,0,N/A
195,2,0,N/A
250,153,1,2025-04-20 00:00:00
183,22,0,N/A
295,14,0,N/A
159,98,1,2025-07-28 00:00:00
109,147,0,N/A
147,192,0,N/A
147,134,0,N/A
299,112,1,2025-09-21 00:00:00
272,128,0,N/A
187,106,1,2025-07-01 00:00:00
223,5,0,N/A
172,39,0,N/A
172,187,0,N/A
171,12,1,2025-07-05 00:00:00
156,58,1,2026-03-08 00:00:00
162,157,0,N/A
265,68,1,2025-07-16 00:00:00
162,175,0,N/A
266,98,1,2025-03-27 00:00:00
125,48,1,2025-08-06 00:00:00
161,166,1,2025-07-02 00:00:00
298,191,1,2025-12-23 00:00:00
213,161,0,N/A
236,184,1,2026-03-01 00:00:00
183,73,1,2025-06-16 00:00:00
270,190,0,N/A
192,102,0,N/A
226,5,1,2025-11-27 00:00:00
205,130,0,N/A
211,139,1,2025-06-30 00:00:00
211,146,0,N/A
167,105,1,2025-10-15 00:00:00
233,197,0,N/A
280,101,0,N/A
230,156,1,2026-01-13 00:00:00
299,114,0,N/A
128,156,1,2025-07-03 00:00:00
211,148,0,N/A
214,141,1,2025-12-21 00:00:00
257,11,1,2025-07-29 00:00:00
138,47,1,2026-02-11 00:00:00
135,166,1,2025-12-03 00:00:00
145,120,0,N/A
277,102,0,N/A
160,7,1,2025-11-28 00:00:00
243,107,1,2026-01-07 00:00:00
193,9,0,N/A
256,93,1,2026-01-28 00:00:00
264,8,1,2025-10-19 00:00:00
130,183,0,N/A
107,124,1,2025-12-10 00:00:00
187,193,0,N/A
153,130,0,N/A
149,43,1,2026-03-12 00:00:00
213,67,1,2025-11-19 00:00:00
293,61,0,N/A
294,30,0,N/A
247,184,0,N/A
236,174,1,2025-11-10 00:00:00
271,2,1,2025-12-20 00:00:00
268,134,1,2026-02-21 00:00:00
179,1,1,2026-03-07 00:00:00
117,192,0,N/A
192,100,0,N/A
207,144,1,2025-07-07 00:00:00
168,41,1,2025-10-04 00:00:00
174,137,0,N/A
296,28,1,2025-10-10 00:00:00
241,130,1,2026-02-27 00:00:00
132,23,0,N/A
188,55,1,2025-09-03 00:00:00
292,133,0,N/A
258,79,0,N/A
153,122,1,2025-11-17 00:00:00
133,90,1,2025-06-15 00:00:00
137,28,0,N/A
160,7,1,2025-08-11 00:00:00
241,87,1,2025-10-23 00:00:00
181,53,0,N/A
247,195,1,2025-11-17 00:00:00
234,184,1,2025-03-24 00:00:00
260,111,1,2026-02-02 00:00:00
184,96,0,N/A
247,186,1,2025-06-21 00:00:00
198,176,0,N/A
191,36,1,2025-10-27 00:00:00
297,142,1,2025-09-06 00:00:00
181,159,1,2025-05-10 00:00:00
254,134,0,N/A
221,84,0,N/A
119,73,1,2026-01-15 00:00:00
254,45,0,N/A
248,41,0,N/A
241,40,0,N/A
124,102,0,N/A
155,138,1,2026-02-20 00:00:00
133,152,0,N/A
147,164,1,2025-08-27 00:00:00
226,112,0,N/A
230,96,0,N/A
127,53,1,2025-09-16 00:00:00
223,61,0,N/A
252,192,0,N/A
139,116,1,2025-10-28 00:00:00
208,27,1,2025-06-13 00:00:00
239,63,0,N/A
203,118,1,2025-12-09 00:00:00
144,181,1,2026-02-23 00:00:00
173,189,0,N/A
111,15,1,2025-12-11 00:00:00
283,166,1,2025-06-18 00:00:00
159,198,0,N/A
265,146,1,2025-12-31 00:00:00
165,197,0,N/A
150,130,1,2026-02-11 00:00:00
261,49,1,2025-05-16 00:00:00
279,197,1,2025-06-25 00:00:00
284,30,1,2025-12-12 00:00:00
235,46,0,N/A
160,160,0,N/A
163,125,1,2025-07-27 00:00:00
147,176,0,N/A
172,174,1,2025-09-04 00:00:00
222,154,0,N/A
234,118,0,N/A
248,170,0,N/A
208,112,1,2025-11-30 00:00:00
228,97,0,N/A
253,198,1,2025-12-21 00:00:00
193,82,0,N/A
217,124,1,2025-03-31 00:00:00
173,85,0,N/A
143,117,1,2025-04-09 00:00:00
206,135,1,2025-12-20 00:00:00
220,51,1,2025-04-23 00:00:00
173,44,0,N/A
196,62,1,2025-12-05 00:00:00
155,141,0,N/A
218,177,1,2025-10-12 00:00:00
166,138,0,N/A
206,183,0,N/A
218,57,0,N/A
218,73,1,2026-02-06 00:00:00
300,98,1,2025-09-24 00:00:00
142,81,0,N/A
138,20,1,2025-04-30 00:00:00
148,180,0,N/A
246,117,1,2025-09-07 00:00:00
138,178,0,N/A
264,70,0,N/A
286,124,1,2025-12-05 00:00:00
204,85,0,N/A
258,133,1,2025-05-08 00:00:00
220,172,0,N/A
180,169,1,2025-12-03 00:00:00
220,131,0,N/A
225,29,1,2026-03-16 00:00:00
148,5,1,2025-06-21 00:00:00
143,132,0,N/A
128,103,0,N/A
177,31,1,2025-12-10 00:00:00
208,125,0,N/A
165,50,0,N/A
251,31,0,N/A
244,86,0,N/A
289,144,1,2026-03-09 00:00:00
212,62,0,N/A
142,184,0,N/A
220,15,1,2025-10-22 00:00:00
243,169,0,N/A
115,55,0,N/A
205,32,0,N/A
103,95,0,N/A
138,123,1,2025-07-16 00:00:00
227,68,1,2025-12-13 00:00:00
207,164,1,2025-12-20 00:00:00
179,147,1,2025-09-30 00:00:00
160,150,1,2025-06-08 00:00:00
128,65,1,2025-12-08 00:00:00
270,150,1,2025-04-02 00:00:00
203,134,1,2025-05-15 00:00:00
264,1,0,N/A
102,84,1,2026-02-08 00:00:00
251,18,0,N/A
255,185,0,N/A
225,52,0,N/A
168,200,1,2025-09-13 00:00:00
293,108,0,N/A
249,34,0,N/A
256,48,1,2025-06-17 00:00:00
171,90,1,2025-12-13 00:00:00
232,180,0,N/A
114,26,1,2025-12-06 00:00:00
187,12,1,2026-01-31 00:00:00
200,28,0,N/A
245,78,1,2026-01-05 00:00:00
239,44,0,N/A
171,41,0,N/A
223,136,1,2026-02-05 00:00:00
292,199,1,2025-11-08 00:00:00
282,181,0,N/A
141,154,0,N/A
163,147,1,2025-12-18 00:00:00
127,127,0,N/A
289,42,0,N/A
296,103,0,N/A
295,54,1,2025-05-22 00:00:00
101,128,0,N/A
100,143,1,2025-09-26 00:00:00
118,45,0,N/A
257,90,0,N/A
261,163,1,2025-06-29 00:00:00
155,113,0,N/A
179,128,1,2025-05-17 00:00:00
132,177,0,N/A
118,97,0,N/A
241,102,0,N/A
160,67,1,2025-06-24 00:00:00
269,53,0,N/A
172,94,0,N/A
121,78,1,2026-02-10 00:00:00
131,120,1,2025-07-24 00:00:00
269,168,1,2025-06-14 00:00:00
293,191,1,2025-10-21 00:00:00
165,193,0,N/A
278,90,0,N/A
118,189,0,N/A
271,42,1,2025-05-05 00:00:00
139,129,0,N/A
159,120,0,N/A
133,117,0,N/A
257,79,1,2025-05-14 00:00:00
224,26,1,2026-02-18 00:00:00
274,52,1,2025-12-28 00:00:00
148,145,0,N/A
284,118,0,N/A
191,3,1,2025-09-17 00:00:00
115,39,0,N/A
268,192,1,2025-11-23 00:00:00
142,102,1,2025-10-20 00:00:00
233,59,1,2026-02-01 00:00:00
259,98,1,2025-05-24 00:00:00
268,180,0,N/A
238,195,0,N/A
115,143,1,2025-05-14 00:00:00
297,99,1,2026-02-03 00:00:00
154,113,1,2025-10-22 00:00:00
233,110,0,N/A
278,190,0,N/A
189,135,1,2025-05-15 00:00:00
142,134,1,2025-08-19 00:00:00
177,148,1,2025-08-25 00:00:00
167,191,0,N/A
205,56,1,2025-06-08 00:00:00
130,183,0,N/A
276,19,1,2025-09-08 00:00:00
111,171,0,N/A
110,187,1,2025-07-26 00:00:00
134,142,1,2025-11-05 00:00:00
280,185,0,N/A
190,176,0,N/A
168,41,1,2025-04-08 00:00:00
217,34,0,N/A
149,14,1,2025-05-04 00:00:00
180,181,0,N/A
253,29,0,N/A
208,85,1,2025-05-22 00:00:00
146,169,0,N/A
279,41,1,2026-02-25 00:00:00
292,32,1,2025-03-19 00:00:00
123,14,0,N/A
237,191,1,2025-10-03 00:00:00
131,45,1,2025-10-18 00:00:00
164,190,1,2025-09-15 00:00:00
250,152,0,N/A
246,69,1,2025-11-25 00:00:00
191,144,0,N/A
185,41,0,N/A
114,148,1,2025-11-02 00:00:00
290,1,1,2025-04-09 00:00:00
276,37,0,N/A
112,105,0,N/A
114,153,0,N/A
140,45,0,N/A
276,158,0,N/A
198,22,1,2026-03-13 00:00:00
256,38,0,N/A
291,5,0,N/A
221,192,1,2025-04-21 00:00:00
268,30,1,2025-09-25 00:00:00
284,199,1,2025-10-03 00:00:00
278,160,1,2025-11-04 00:00:00
201,177,1,2025-04-08 00:00:00
244,174,0,N/A
231,144,1,2025-11-11 00:00:00
101,104,1,2025-06-30 00:00:00
269,125,0,N/A
239,68,1,2026-01-03 00:00:00
186,138,1,2025-11-17 00:00:00
143,86,0,N/A
126,115,1,2025-05-26 00:00:00
139,39,1,2025-07-12 00:00:00
300,150,1,2025-07-25 00:00:00
257,167,1,2025-11-21 00:00:00
163,61,1,2025-06-23 00:00:00
209,139,0,N/A
220,13,1,2025-04-29 00:00:00
133,155,0,N/A
255,107,0,N/A
123,66,1,2025-12-30 00:00:00
269,5,0,N/A
170,185,0,N/A
261,107,0,N/A
131,3,1,2025-10-13 00:00:00
115,62,1,2025-07-20 00:00:00
134,140,0,N/A
168,172,1,2025-06-29 00:00:00
214,175,0,N/A
239,74,1,2025-11-19 00:00:00
224,49,0,N/A
128,132,0,N/A
298,176,1,2025-07-27 00:00:00
106,166,1,2025-06-10 00:00:00
233,145,0,N/A
166,82,1,2026-01-31 00:00:00
260,2,0,N/A
134,11,0,N/A
211,78,1,2025-08-13 00:00:00
215,172,0,N/A
111,110,0,N/A
168,55,1,2025-09-10 00:00:00
113,26,1,2025-10-19 00:00:00
128,146,0,N/A
254,56,0,N/A
109,113,0,N/A
102,51,0,N/A
168,151,0,N/A
257,81,0,N/A
196,73,0,N/A
216,92,0,N/A
282,75,0,N/A
166,3,1,2025-10-24 00:00:00
169,186,1,2025-11-07 00:00:00
105,130,1,2026-01-27 00:00:00
184,151,1,2026-03-18 00:00:00
284,125,0,N/A
233,153,1,2025-07-13 00:00:00
152,188,1,2025-11-19 00:00:00
101,122,1,2026-02-01 00:00:00
295,27,0,N/A
191,95,0,N/A
246,195,1,2025-08-08 00:00:00
211,71,1,2025-08-21 00:00:00
246,170,0,N/A
275,126,0,N/A
265,157,0,N/A
146,19,1,2026-02-15 00:00:00
269,168,0,N/A
191,5,1,2025-10-09 00:00:00
141,20,1,2025-09-09 00:00:00
207,133,1,2026-01-28 00:00:00
101,41,0,N/A
203,192,0,N/A
251,165,0,N/A
189,93,1,2025-10-23 00:00:00
228,80,1,2025-08-24 00:00:00
178,152,0,N/A
227,193,1,2025-05-05 00:00:00
123,26,0,N/A
237,182,0,N/A
248,159,1,2025-10-17 00:00:00
219,184,0,N/A
112,82,1,2025-08-31 00:00:00
119,81,1,2025-08-17 00:00:00
252,28,1,2025-10-31 00:00:00
107,52,1,2025-10-14 00:00:00
121,99,0,N/A
180,67,0,N/A
205,90,1,2025-06-30 00:00:00
188,91,0,N/A
164,150,1,2025-08-17 00:00:00
191,134,0,N/A
250,25,0,N/A
179,186,0,N/A
170,174,1,2026-02-12 00:00:00
144,62,0,N/A
249,113,0,N/A
152,111,1,2025-09-12 00:00:00
218,192,1,2025-12-25 00:00:00
175,40,1,2025-05-15 00:00:00
190,187,1,2025-04-03 00:00:00
225,123,1,2025-11-08 00:00:00
278,75,1,2025-12-12 00:00:00
237,83,1,2025-08-02 00:00:00
270,120,0,N/A
251,182,1,2025-03-19 00:00:00
243,69,0,N/A
215,100,1,2025-12-25 00:00:00
274,43,1,2025-09-07 00:00:00
113,75,1,2025-07-31 00:00:00
221,97,0,N/A
288,98,0,N/A
158,47,1,2025-11-13 00:00:00
294,147,1,2025-11-27 00:00:00
229,115,0,N/A
261,11,0,N/A
295,105,0,N/A
224,171,1,2025-07-12 00:00:00
108,31,0,N/A
233,182,1,2025-10-20 00:00:00
191,62,0,N/A
166,169,0,N/A
206,107,1,2025-07-01 00:00:00
192,159,1,2025-07-12 00:00:00
216,195,1,2026-02-26 00:00:00
276,71,1,2025-12-01 00:00:00
238,48,0,N/A
267,4,0,N/A
265,164,1,2025-08-11 00:00:00
114,35,0,N/A
194,94,0,N/A
273,67,0,N/A
263,81,1,2025-10-30 00:00:00
158,73,0,N/A
260,125,0,N/A
289,49,0,N/A
287,53,0,N/A
224,49,0,N/A
100,146,1,2025-08-07 00:00:00
154,93,1,2026-02-03 00:00:00
157,76,1,2025-06-14 00:00:00
255,116,0,N/A
254,12,1,2026-03-06 00:00:00
197,84,1,2025-08-13 00:00:00
244,66,1,2025-10-07 00:00:00
157,133,1,2025-11-02 00:00:00
132,173,1,2025-05-09 00:00:00
223,97,0,N/A
250,16,0,N/A
268,188,0,N/A
199,172,0,N/A
284,155,1,2026-02-06 00:00:00
209,199,1,2025-06-08 00:00:00
204,169,0,N/A
175,40,0,N/A
281,163,0,N/A
281,45,0,N/A
113,180,0,N/A
252,185,1,2025-11-29 00:00:00
274,172,1,2025-09-21 00:00:00
109,92,0,N/A
114,148,0,N/A
267,36,0,N/A
261,192,0,N/A
267,106,1,2025-03-26 00:00:00
123,18,0,N/A
156,147,1,2025-10-29 00:00:00
297,183,0,N/A
112,30,0,N/A
292,146,0,N/A
113,47,1,2025-04-22 00:00:00
203,192,1,2025-08-28 00:00:00
226,34,1,2025-09-13 00:00:00
215,161,0,N/A
251,10,0,N/A
197,139,1,2025-08-18 00:00:00
147,190,0,N/A
174,170,0,N/A
242,167,0,N/A
144,193,0,N/A
265,123,1,2025-09-23 00:00:00
244,47,0,N/A
220,25,1,2025-05-28 00:00:00
224,198,0,N/A
140,13,1,2025-10-29 00:00:00
140,120,1,2025-07-19 00:00:00
216,171,0,N/A
122,123,1,2025-06-18 00:00:00
231,49,0,N/A
140,9,0,N/A
247,165,0,N/A
181,12,0,N/A
111,63,1,2025-05-15 00:00:00
140,2,0,N/A
114,181,1,2026-02-16 00:00:00
225,111,1,2025-09-19 00:00:00
121,162,0,N/A
126,195,0,N/A
262,189,1,2025-03-22 00:00:00
185,192,0,N/A
200,71,0,N/A
247,79,0,N/A
232,138,1,2025-11-27 00:00:00
122,143,1,2026-01-30 00:00:00
282,139,1,2025-08-24 00:00:00
197,106,0,N/A
109,192,0,N/A
117,183,1,2025-12-22 00:00:00
218,170,1,2025-05-03 00:00:00
134,154,1,2025-06-02 00:00:00
278,86,0,N/A
288,155,1,2025-09-20 00:00:00
106,145,1,2025-10-06 00:00:00
192,51,0,N/A
170,153,1,2025-07-18 00:00:00
143,2,1,2025-09-29 00:00:00
167,177,0,N/A
278,45,0,N/A
153,5,0,N/A
117,33,0,N/A
270,136,0,N/A
197,78,0,N/A
112,57,1,2025-09-12 00:00:00
106,153,1,2025-09-18 00:00:00
270,161,0,N/A
248,164,0,N/A
200,175,1,2026-03-09 00:00:00
268,135,1,2025-08-22 00:00:00
241,35,1,2025-11-08 00:00:00
200,182,1,2025-10-28 00:00:00
147,137,1,2026-02-20 00:00:00
267,95,1,2026-02-22 00:00:00
185,72,0,N/A
119,54,1,2025-10-30 00:00:00
171,32,1,2025-09-30 00:00:00
152,23,1,2025-10-06 00:00:00
110,141,1,2025-07-15 00:00:00
251,20,0,N/A
277,145,1,2025-12-28 00:00:00
125,148,1,2026-02-11 00:00:00
300,40,0,N/A
252,13,1,2025-12-07 00:00:00
105,157,1,2025-04-12 00:00:00
252,102,1,2026-03-05 00:00:00
144,60,0,N/A
237,18,0,N/A
216,168,0,N/A
171,186,1,2025-05-04 00:00:00
249,7,1,2025-09-06 00:00:00
129,113,1,2025-10-04 00:00:00
179,5,0,N/A
243,89,0,N/A
140,108,1,2025-12-05 00:00:00
293,136,0,N/A
215,18,1,2025-09-23 00:00:00
278,132,1,2025-05-20 00:00:00
129,4,1,2025-07-19 00:00:00
240,187,0,N/A
289,183,0,N/A
119,97,1,2025-08-22 00:00:00
267,160,1,2025-12-13 00:00:00
107,90,0,N/A
207,104,1,2025-05-21 00:00:00
254,85,1,2025-07-19 00:00:00
297,123,0,N/A
200,96,0,N/A
299,89,0,N/A
153,6,1,2025-08-29 00:00:00
202,156,1,2025-11-10 00:00:00
186,48,0,N/A
107,135,1,2025-04-28 00:00:00
239,45,1,2026-02-26 00:00:00
163,173,0,N/A
169,197,0,N/A
271,196,0,N/A
164,112,0,N/A
185,150,1,2025-04-07 00:00:00
265,175,0,N/A
170,152,0,N/A
114,134,0,N/A
172,101,1,2025-04-04 00:00:00
287,97,0,N/A
190,121,1,2025-03-29 00:00:00
145,155,0,N/A
172,8,0,N/A
291,39,1,2025-08-12 00:00:00
151,137,1,2025-12-28 00:00:00
115,179,1,2025-05-04 00:00:00
169,5,0,N/A
277,87,0,N/A
138,62,0,N/A
187,138,1,2026-03-17 00:00:00
215,151,1,2025-09-17 00:00:00
202,68,0,N/A
283,150,1,2025-04-27 00:00:00
297,165,0,N/A
279,117,0,N/A
100,127,1,2025-06-12 00:00:00
222,145,1,2026-03-03 00:00:00
273,191,0,N/A
291,87,1,2026-02-10 00:00:00
127,148,1,2025-06-12 00:00:00
203,138,1,2025-10-20 00:00:00
255,165,1,2025-08-25 00:00:00
256,23,1,2025-12-02 00:00:00
240,61,0,N/A
102,146,0,N/A
130,45,1,2026-02-16 00:00:00
142,42,0,N/A
167,98,0,N/A
201,192,1,2025-07-17 00:00:00
280,12,0,N/A
263,200,1,2025-12-16 00:00:00
136,91,1,2025-08-25 00:00:00
165,196,1,2025-12-01 00:00:00
179,117,1,2025-09-19 00:00:00
121,67,1,2026-02-06 00:00:00
156,19,1,2025-04-15 00:00:00
279,27,1,2025-04-13 00:00:00
212,24,0,N/A
225,183,0,N/A
152,11,0,N/A
291,81,0,N/A
157,161,0,N/A
241,53,0,N/A
234,96,0,N/A
264,157,0,N/A
204,78,0,N/A
273,96,1,2025-09-22 00:00:00
256,135,1,2025-12-30 00:00:00
187,149,1,2025-08-10 00:00:00
294,69,1,2025-05-01 00:00:00
262,86,0,N/A
280,56,0,N/A
149,111,1,2025-05-10 00:00:00
149,186,0,N/A
267,181,1,2025-05-21 00:00:00
128,174,0,N/A
204,190,0,N/A
162,57,1,2025-11-03 00:00:00
273,148,1,2025-10-06 00:00:00
232,39,1,2026-01-09 00:00:00
107,131,1,2025-04-16 00:00:00
272,147,1,2025-08-19 00:00:00
261,148,0,N/A
169,122,0,N/A
192,27,0,N/A
143,102,1,2025-06-16 00:00:00
255,38,0,N/A
202,68,0,N/A
258,95,1,2026-02-01 00:00:00
147,140,0,N/A
116,174,0,N/A
166,86,1,2025-09-04 00:00:00
283,165,0,N/A
168,175,1,2025-05-03 00:00:00
219,196,1,2025-10-02 00:00:00
185,58,0,N/A
168,104,0,N/A
258,22,1,2026-01-02 00:00:00
146,117,1,2025-04-13 00:00:00
233,58,1,2026-03-01 00:00:00
297,130,0,N/A
217,191,1,2025-10-24 00:00:00
173,160,1,2025-10-04 00:00:00
246,199,0,N/A
221,18,0,N/A
297,8,1,2025-06-17 00:00:00
172,155,1,2025-07-22 00:00:00
258,55,0,N/A
259,124,1,2026-02-04 00:00:00
268,174,1,2025-12-06 00:00:00
277,164,1,2025-11-28 00:00:00
293,103,0,N/A
194,111,1,2025-10-25 00:00:00
103,81,0,N/A
114,131,0,N/A
252,107,0,N/A
254,90,1,2025-04-28 00:00:00
259,41,0,N/A
283,100,1,2025-10-24 00:00:00
258,135,1,2026-01-07 00:00:00
298,140,1,2025-05-06 00:00:00
108,188,1,2025-07-30 00:00:00
178,122,0,N/A
180,43,1,2025-03-24 00:00:00
155,11,0,N/A
270,101,0,N/A
206,32,1,2025-04-30 00:00:00
119,191,0,N/A
161,192,1,2025-05-28 00:00:00
271,176,0,N/A
171,15,0,N/A
273,26,0,N/A
114,10,1,2025-07-02 00:00:00
279,110,0,N/A
159,94,0,N/A
211,107,0,N/A
160,126,0,N/A
272,140,1,2025-11-06 00:00:00
182,11,0,N/A
281,122,1,2025-04-30 00:00:00
158,158,1,2025-09-26 00:00:00
192,108,0,N/A
101,193,1,2025-05-19 00:00:00
273,81,0,N/A
271,17,0,N/A
215,167,0,N/A
203,116,0,N/A
196,63,1,2025-10-26 00:00:00
179,80,1,2025-12-05 00:00:00
257,154,0,N/A
225,200,0,N/A
120,155,1,2026-02-27 00:00:00
272,156,0,N/A
258,143,1,2026-03-13 00:00:00
212,122,1,2025-11-14 00:00:00
195,109,1,2025-04-22 00:00:00
265,136,0,N/A
265,4,1,2025-09-28 00:00:00
155,181,0,N/A
267,112,0,N/A
239,107,1,2025-06-01 00:00:00
237,146,0,N/A
271,163,0,N/A
185,132,0,N/A
201,18,1,2025-10-01 00:00:00
157,174,1,2025-12-24 00:00:00
140,152,0,N/A
101,153,0,N/A
161,86,0,N/A
106,198,1,2025-09-02 00:00:00
265,3,0,N/A
152,148,0,N/A
187,151,0,N/A
220,199,0,N/A
156,97,1,2026-01-03 00:00:00
122,4,1,2025-06-07 00:00:00
211,24,0,N/A
183,186,1,2026-01-14 00:00:00
199,37,0,N/A
296,176,1,2025-12-21 00:00:00
129,164,0,N/A
262,53,1,2025-03-25 00:00:00
160,127,0,N/A
247,117,1,2025-04-07 00:00:00
103,184,0,N/A
155,30,1,2025-08-21 00:00:00
193,127,1,2025-05-29 00:00:00
217,8,1,2025-11-27 00:00:00
182,34,0,N/A
266,16,1,2025-11-14 00:00:00
230,14,1,2026-03-16 00:00:00
286,45,1,2026-03-10 00:00:00
196,4,1,2026-01-17 00:00:00
264,112,1,2025-08-07 00:00:00
120,63,0,N/A
190,3,1,2026-03-06 00:00:00
206,196,0,N/A
191,31,1,2025-12-21 00:00:00
282,39,0,N/A
228,94,0,N/A
208,36,1,2025-08-24 00:00:00
102,94,1,2025-09-16 00:00:00
115,79,0,N/A
281,102,1,2025-11-07 00:00:00
139,62,1,2026-01-22 00:00:00
134,87,1,2025-12-13 00:00:00
251,27,0,N/A
268,84,1,2025-06-05 00:00:00
116,48,1,2025-04-17 00:00:00
171,16,0,N/A
117,81,0,N/A
103,68,1,2025-09-25 00:00:00
296,82,0,N/A
299,56,0,N/A
131,12,0,N/A
298,158,0,N/A
230,86,1,2025-05-29 00:00:00
292,92,0,N/A
144,81,1,2026-01-02 00:00:00
142,115,1,2025-09-10 00:00:00
186,86,0,N/A
138,115,1,2025-05-25 00:00:00
252,183,1,2025-09-29 00:00:00
239,152,1,2025-07-27 00:00:00
299,89,1,2025-11-19 00:00:00
191,152,1,2025-07-07 00:00:00
282,113,0,N/A
157,89,1,2025-09-22 00:00:00
108,73,1,2025-07-12 00:00:00
300,145,1,2025-10-06 00:00:00
215,89,0,N/A
250,62,0,N/A
132,50,1,2025-09-15 00:00:00
208,71,0,N/A
124,164,1,2025-08-02 00:00:00
181,113,1,2026-01-26 00:00:00
113,27,0,N/A
113,5,0,N/A
207,76,1,2025-06-02 00:00:00
267,42,0,N/A
268,61,1,2025-07-22 00:00:00
264,7,1,2026-01-14 00:00:00
188,138,0,N/A
116,66,1,2026-03-09 00:00:00
254,181,1,2025-08-01 00:00:00
265,65,0,N/A
197,100,1,2025-10-02 00:00:00
237,1,1,2025-04-26 00:00:00
230,99,0,N/A
201,175,1,2025-03-24 00:00:00
167,167,0,N/A
239,124,0,N/A
141,52,1,2025-04-06 00:00:00
270,44,0,N/A
233,53,0,N/A
134,126,0,N/A
157,37,1,2025-06-20 00:00:00
213,6,1,2025-10-22 00:00:00
123,73,0,N/A
275,138,1,2025-12-15 00:00:00
236,106,1,2025-06-17 00:00:00
209,129,1,2026-02-26 00:00:00
196,70,0,N/A
108,52,0,N/A
142,198,0,N/A
182,99,1,2025-09-30 00:00:00
193,107,1,2025-11-28 00:00:00
